Sequence,ID,Netzbetreiber,VSE-ID,Kategorie,Netznutzung,Energie,Abgabe,KEV,Total exkl. MWST
5087,549,EW Lachen AG,10483012345,C7,4.3704,5.22640662896232,0.17,2.3,12.0668066289623
5088,247,EW Oftringen AG,10640012345,H1,13.703244047619,6.23928571428571,0.825,2.3,23.0675297619048
5089,247,EW Oftringen AG,10640012345,H2,11.2468571428571,6.21885714285714,0.825,2.3,20.5907142857143
5090,247,EW Oftringen AG,10640012345,H3,8.79936507936508,5.81047619047619,0.825,2.3,17.7348412698413
5091,247,EW Oftringen AG,10640012345,H4,9.38,6.26,0.825,2.3,18.765
5092,247,EW Oftringen AG,10640012345,H5,7.92842857142857,5.87942857142857,0.825,2.3,16.9328571428571
5093,247,EW Oftringen AG,10640012345,H6,5.99652857142857,5.47382857142857,0.825,2.3,14.5953571428571
5094,247,EW Oftringen AG,10640012345,H7,7.10502747252747,6.0232967032967,0.825,2.3,16.2533241758242
5095,247,EW Oftringen AG,10640012345,H8,8.42012301587302,6.26009523809524,0.825,2.3,17.8052182539683
5096,247,EW Oftringen AG,10640012345,C1,9.37140625,7.06625,0.825,2.3,19.56265625
5097,247,EW Oftringen AG,10640012345,C2,8.33768333333333,7.0324,0.825,2.3,18.4950833333333
5098,247,EW Oftringen AG,10640012345,C3,8.264,5.86933333333333,0.825,2.3,17.2583333333333
5099,247,EW Oftringen AG,10640012345,C4,7.318,5.671,0.825,2.3,16.114
5100,247,EW Oftringen AG,10640012345,C5,4.42583333333333,5.72143333333333,0.825,2.3,13.2722666666667
5101,247,EW Oftringen AG,10640012345,C6,4.05422222222222,5.83155555555556,0.825,2.3,13.0107777777778
5102,247,EW Oftringen AG,10640012345,C7,3.49037090373647,5.56550107270399,0.825,2.3,12.1808719764405
5103,551,EW Rothrist AG,10113012345,H1,12.8990401785714,6.68363095238095,0.8,2.3,22.6826711309524
5104,551,EW Rothrist AG,10113012345,H2,10.7048571428571,6.64857142857143,0.8,2.3,20.4534285714286
5105,551,EW Rothrist AG,10113012345,H3,8.58714285714286,6.22698412698413,0.8,2.3,17.914126984127
5106,551,EW Rothrist AG,10113012345,H4,9.01707142857143,6.66793650793651,0.8,2.3,18.7850079365079
5107,551,EW Rothrist AG,10113012345,H5,7.79181428571429,6.28647619047619,0.8,2.3,17.1782904761905
5108,551,EW Rothrist AG,10113012345,H6,5.59154428571429,5.87594285714286,0.8,2.3,14.5674871428571
5109,551,EW Rothrist AG,10113012345,H7,6.55886263736264,6.41362637362637,0.8,2.3,16.072489010989
5110,551,EW Rothrist AG,10113012345,H8,8.16389285714286,6.66809523809524,0.8,2.3,17.9319880952381
5111,551,EW Rothrist AG,10113012345,C1,8.63296875,7.23125,0.8,2.3,18.96421875
5112,551,EW Rothrist AG,10113012345,C2,7.72055,7.198,0.8,2.3,18.01855
5113,551,EW Rothrist AG,10113012345,C3,7.936,6.08266666666667,0.8,2.3,17.1186666666667
5114,551,EW Rothrist AG,10113012345,C4,7.1638,5.75,0.8,2.3,16.0138
5115,551,EW Rothrist AG,10113012345,C5,3.77946666666667,5.75,0.27,2.3,12.0994666666667
5116,551,EW Rothrist AG,10113012345,C6,3.46977777777778,5.75,0.27,2.3,11.7897777777778
5117,551,EW Rothrist AG,10113012345,C7,3.02787523741195,5.75,0.27,2.3,11.347875237412
5118,552,EW Schmerikon AG,10306012345,H1,14.2444642857143,6.70877976190476,1.875,2.3,25.128244047619
5119,552,EW Schmerikon AG,10306012345,H2,11.5291428571429,6.69771428571429,1.2,2.3,21.7268571428571
5120,552,EW Schmerikon AG,10306012345,H3,9.08952380952381,6.47650793650794,0.6666,2.3,18.5326317460317
5121,552,EW Schmerikon AG,10306012345,H4,9.42666666666667,6.72,0.666,2.3,19.1126666666667
5122,552,EW Schmerikon AG,10306012345,H5,8.07457142857143,6.51385714285714,0.4,2.3,17.2884285714286
5123,552,EW Schmerikon AG,10306012345,H6,6.65037142857143,6.29415714285714,0.12,2.3,15.3645285714286
5124,552,EW Schmerikon AG,10306012345,H7,7.50554945054945,6.80137362637363,0.23,2.3,16.8369230769231
5125,552,EW Schmerikon AG,10306012345,H8,8.36007142857143,6.72005158730159,0.4,2.3,17.780123015873
5126,552,EW Schmerikon AG,10306012345,C1,8.8646875,7.15671875,0.375,2.3,18.69640625
5127,552,EW Schmerikon AG,10306012345,C2,7.7393,7.13838333333333,0.1,2.3,17.2776833333333
5128,552,EW Schmerikon AG,10306012345,C3,7.38266666666667,6.596,0.02,2.3,16.2986666666667
5129,552,EW Schmerikon AG,10306012345,C4,6.957,5.89225,0.006,2.3,15.15525
5130,552,EW Schmerikon AG,10306012345,C5,4.589,5.89225,0.006,2.3,12.78725
5131,552,EW Schmerikon AG,10306012345,C6,4.24063333333333,5.80331111111111,0.002,2.3,12.3459444444444
5132,552,EW Schmerikon AG,10306012345,C7,3.78693785097646,5.64890771240193,0.0004,2.3,11.7362455633784
5133,553,EW Sirnach AG,10347012345,H1,15.5646279761905,6.63363095238095,0.31,2.3,24.8082589285714
5134,553,EW Sirnach AG,10347012345,H2,12.5942857142857,6.59857142857143,0.31,2.3,21.8028571428571
5135,553,EW Sirnach AG,10347012345,H3,9.6368253968254,6.17698412698413,0.31,2.3,18.4238095238095
5136,553,EW Sirnach AG,10347012345,H4,10.3203015873016,6.61793650793651,0.31,2.3,19.5482380952381
5137,553,EW Sirnach AG,10347012345,H5,8.5770380952381,6.23647619047619,0.31,2.3,17.4235142857143
5138,553,EW Sirnach AG,10347012345,H6,6.73111142857143,5.82594285714286,0.31,2.3,15.1670542857143
5139,553,EW Sirnach AG,10347012345,H7,8.04304395604396,6.36362637362637,0.31,2.3,17.0166703296703
5140,553,EW Sirnach AG,10347012345,H8,9.16854761904762,6.61809523809524,0.31,2.3,18.3966428571429
5141,553,EW Sirnach AG,10347012345,C1,9.9334375,7.18125,0.31,2.3,19.7246875
5142,553,EW Sirnach AG,10347012345,C2,8.6939,7.148,0.31,2.3,18.4519
5143,553,EW Sirnach AG,10347012345,C3,7.404,7.008,0.31,2.3,17.022
5144,553,EW Sirnach AG,10347012345,C4,6.6342,6.7649,0.31,2.3,16.0091
5145,553,EW Sirnach AG,10347012345,C5,5.8596,6.7649,0.31,2.3,15.2345
5146,553,EW Sirnach AG,10347012345,C6,5.32146666666667,6.81516666666667,0.31,2.3,14.7466333333333
5147,845,EW Surses,11004012345,H1,14.24,5.0,2.7,2.3,24.24
5148,845,EW Surses,11004012345,H2,11.54,5.0,2.7,2.3,21.54
5149,845,EW Surses,11004012345,H3,9.90666666666667,5.0,2.7,2.3,19.9066666666667
5150,845,EW Surses,11004012345,H4,9.40666666666667,5.0,2.7,2.3,19.4066666666667
5151,845,EW Surses,11004012345,H5,8.34,5.0,2.7,2.3,18.34
5152,845,EW Surses,11004012345,H6,7.22,5.0,2.7,2.3,17.22
5153,845,EW Surses,11004012345,H7,8.16307692307692,5.0,2.7,2.3,18.1630769230769
5154,845,EW Surses,11004012345,H8,8.34,5.0,2.7,2.3,18.34
5155,845,EW Surses,11004012345,C1,8.24,5.0,2.7,2.3,18.24
5156,845,EW Surses,11004012345,C2,7.14,5.0,2.7,2.3,17.14
5157,845,EW Surses,11004012345,C3,6.82,5.0,2.7,2.3,16.82
5158,845,EW Surses,11004012345,C4,6.764,5.0,2.7,2.3,16.764
5159,845,EW Surses,11004012345,C5,6.3628,5.134,2.7,2.3,16.4968
5160,845,EW Surses,11004012345,C6,6.30733333333333,5.37,2.7,2.3,16.6773333333333
5161,845,EW Surses,11004012345,C7,5.72056577316523,5.13696050749834,2.7,2.3,15.8575262806636
5162,417,EW Vals,10293012345,H1,10.5,5.5,1.0,2.3,19.3
5163,417,EW Vals,10293012345,H2,8.34,5.5,1.0,2.3,17.14
5164,417,EW Vals,10293012345,H3,6.63333333333333,5.5,1.0,2.3,15.4333333333333
5165,417,EW Vals,10293012345,H4,6.63333333333333,5.5,1.0,2.3,15.4333333333333
5166,417,EW Vals,10293012345,H5,5.78,5.5,1.0,2.3,14.58
5167,417,EW Vals,10293012345,H6,4.884,5.5,1.0,2.3,13.684
5168,417,EW Vals,10293012345,H7,5.23846153846154,5.5,1.0,2.3,14.0384615384615
5169,417,EW Vals,10293012345,H8,5.78,5.5,1.0,2.3,14.58
5170,417,EW Vals,10293012345,C1,5.7,5.5,1.0,2.3,14.5
5171,417,EW Vals,10293012345,C2,4.82,5.5,1.0,2.3,13.62
5172,417,EW Vals,10293012345,C3,4.564,5.5,1.0,2.3,13.364
5173,417,EW Vals,10293012345,C4,4.5192,5.5,1.0,2.3,13.3192
5174,417,EW Vals,10293012345,C5,2.748,5.724,1.0,2.3,11.772
5175,417,EW Vals,10293012345,C6,2.716,5.60133333333333,1.0,2.3,11.6173333333333
5176,417,EW Vals,10293012345,C7,2.7032,5.6,1.0,2.3,11.6032
5177,554,EW Wald AG,10129012345,H1,12.9244866071429,7.78608630952381,0.125,2.3,23.1355729166667
5178,554,EW Wald AG,10129012345,H2,10.8937142857143,7.27028571428571,0.125,2.3,20.589
5179,554,EW Wald AG,10129012345,H3,8.31428571428571,6.52793650793651,0.125,2.3,17.2672222222222
5180,554,EW Wald AG,10129012345,H4,9.40564285714286,6.90274603174603,0.125,2.3,18.7333888888889
5181,554,EW Wald AG,10129012345,H5,7.69352857142857,6.38650476190476,0.125,2.3,16.5050333333333
5182,554,EW Wald AG,10129012345,H6,5.87105857142857,5.83595142857143,0.125,2.3,14.13201
5183,554,EW Wald AG,10129012345,H7,7.58404120879121,6.53889010989011,0.125,2.3,16.5479313186813
5184,554,EW Wald AG,10129012345,H8,8.63803571428572,6.71088095238095,0.125,2.3,17.7739166666667
5185,554,EW Wald AG,10129012345,C1,9.95984375,7.1715625,0.125,2.3,19.55640625
5186,554,EW Wald AG,10129012345,C2,9.08555,6.9453,0.125,2.3,18.45585
5187,554,EW Wald AG,10129012345,C3,7.24426666666667,5.48773333333333,0.125,2.3,15.157
5188,554,EW Wald AG,10129012345,C4,6.77561333333333,5.35298666666667,0.125,2.3,14.5536
5189,516,EWA Energie Wasser Aarberg AG,10281012345,H1,18.54,6.9,0.4,2.3,28.14
5190,516,EWA Energie Wasser Aarberg AG,10281012345,H2,16.124,6.9,0.4,2.3,25.724
5191,516,EWA Energie Wasser Aarberg AG,10281012345,H3,12.3088888888889,6.9,0.4,2.3,21.9088888888889
5192,516,EWA Energie Wasser Aarberg AG,10281012345,H4,13.9588888888889,6.9,0.4,2.3,23.5588888888889
5193,516,EWA Energie Wasser Aarberg AG,10281012345,H5,11.4243333333333,6.9,0.4,2.3,21.0243333333333
5194,516,EWA Energie Wasser Aarberg AG,10281012345,H6,9.143,6.9,0.4,2.3,18.743
5195,516,EWA Energie Wasser Aarberg AG,10281012345,H7,11.3919230769231,6.9,0.4,2.3,20.9919230769231
5196,516,EWA Energie Wasser Aarberg AG,10281012345,H8,12.8931388888889,6.9,0.4,2.3,22.4931388888889
5197,516,EWA Energie Wasser Aarberg AG,10281012345,C1,13.5883854166667,6.9,0.4,2.3,23.1883854166667
5198,516,EWA Energie Wasser Aarberg AG,10281012345,C2,7.68223888888889,6.9,0.4,2.3,17.2822388888889
5199,516,EWA Energie Wasser Aarberg AG,10281012345,C3,12.0353888888889,6.9,0.4,2.3,21.6353888888889
5200,516,EWA Energie Wasser Aarberg AG,10281012345,C4,10.9023833333333,6.9,0.4,2.3,20.5023833333333
5201,516,EWA Energie Wasser Aarberg AG,10281012345,C5,8.47183333333333,6.9,0.4,2.3,18.0718333333333
5202,516,EWA Energie Wasser Aarberg AG,10281012345,C6,7.989,6.9,0.4,2.3,17.589
5203,516,EWA Energie Wasser Aarberg AG,10281012345,C7,7.14464146110392,6.9,0.4,2.3,16.7446414611039
5204,249,EWD,10201012345,H1,16.99,5.9,0.53,2.3,25.72
5205,249,EWD,10201012345,H2,14.56,5.9,0.53,2.3,23.29
5206,249,EWD,10201012345,H3,11.1902222222222,5.51733333333333,0.53,2.3,19.5375555555556
5207,249,EWD,10201012345,H4,12.9302222222222,6.23733333333333,0.53,2.3,21.9975555555556
5208,249,EWD,10201012345,H5,9.88893333333333,5.5968,0.53,2.3,18.3157333333333
5209,249,EWD,10201012345,H6,6.63468,4.89904,0.53,2.3,14.36372
5210,249,EWD,10201012345,H7,9.34976923076923,5.76584615384615,0.53,2.3,17.9456153846154
5211,249,EWD,10201012345,H8,11.4378555555556,6.23773333333333,0.53,2.3,20.5055888888889
5212,249,EWD,10201012345,C1,12.1364791666667,6.58475,0.53,2.3,21.5512291666667
5213,249,EWD,10201012345,C2,11.5417222222222,5.62241111111111,0.53,2.3,19.9941333333333
5214,249,EWD,10201012345,C3,8.38,4.4,0.53,2.3,15.61
5215,249,EWD,10201012345,C4,6.212,3.7,0.53,2.3,12.742
5216,557,EWD Elektrizitätswerk Davos AG,10118012345,H1,17.625,7.31,3.5,2.3,30.735
5217,557,EWD Elektrizitätswerk Davos AG,10118012345,H2,14.2968,7.2848,2.42,2.3,26.3016
5218,557,EWD Elektrizitätswerk Davos AG,10118012345,H3,10.9826666666667,7.06933333333333,1.5666,2.3,21.9186
5219,557,EWD Elektrizitätswerk Davos AG,10118012345,H4,11.7013333333333,7.27466666666667,1.5666,2.3,22.8426
5220,557,EWD Elektrizitätswerk Davos AG,10118012345,H5,9.7736,7.0896,1.14,2.3,20.3032
5221,557,EWD Elektrizitätswerk Davos AG,10118012345,H6,7.72008,6.88688,0.692,2.3,17.59896
5222,557,EWD Elektrizitätswerk Davos AG,10118012345,H7,9.11723076923077,7.13415384615384,0.869231,2.3,19.4206156153846
5223,557,EWD Elektrizitätswerk Davos AG,10118012345,H8,10.4218,7.2748,1.14,2.3,21.1366
5224,557,EWD Elektrizitätswerk Davos AG,10118012345,C1,10.558875,7.34825,1.1,2.3,21.307125
5225,557,EWD Elektrizitätswerk Davos AG,10118012345,C2,9.1883,7.3338,0.66,2.3,19.4821
5226,557,EWD Elektrizitätswerk Davos AG,10118012345,C3,7.71266666666667,7.348,0.532,2.3,17.8926666666667
5227,557,EWD Elektrizitätswerk Davos AG,10118012345,C4,7.3192,7.2536,0.5096,2.3,17.3824
5228,557,EWD Elektrizitätswerk Davos AG,10118012345,C5,7.9212,7.0096,0.5096,2.3,17.7404
5229,557,EWD Elektrizitätswerk Davos AG,10118012345,C6,7.68266666666667,7.348,0.5032,2.3,17.8338666666667
5230,557,EWD Elektrizitätswerk Davos AG,10118012345,C7,7.25199473433311,7.25478420299934,0.50064,2.3,17.3074189373324
5231,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H1,19.6728125,5.5,0.4,2.3,27.8728125
5232,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H2,15.856,5.5,0.4,2.3,24.056
5233,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H3,12.4266666666667,5.5,0.4,2.3,20.6266666666667
5234,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H4,12.8896666666667,5.5,0.4,2.3,21.0896666666667
5235,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H5,10.9958,5.5,0.4,2.3,19.1958
5236,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H6,8.99674,5.5,0.4,2.3,17.19674
5237,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H7,10.1816153846154,5.5,0.4,2.3,18.3816153846154
5238,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,H8,11.3965,5.5,0.4,2.3,19.5965
5239,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C1,11.8478125,5.5,0.4,2.3,20.0478125
5240,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C2,10.2729,5.5,0.4,2.3,18.4729
5241,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C3,13.1333333333333,5.4,0.4,2.3,21.2333333333333
5242,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C4,11.9946666666667,5.4,0.4,2.3,20.0946666666667
5243,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C5,6.54866666666667,5.4,0.4,2.3,14.6486666666667
5244,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C6,5.17444444444444,4.31,0.4,2.3,12.1844444444444
5245,558,EWD Genossenschaft Elektrizitäts- und Wasserwerk,10308012345,C7,4.65048809352989,4.31,0.4,2.3,11.6604880935299
5246,251,EWK Energie AG,10701012345,H1,7.89877976190476,7.92180059523809,0.95,2.3,19.0705803571429
5247,251,EWK Energie AG,10701012345,H2,6.32171428571429,7.91371428571428,0.95,2.3,17.4854285714286
5248,251,EWK Energie AG,10701012345,H3,4.8631746031746,7.75206349206349,0.95,2.3,15.8652380952381
5249,251,EWK Energie AG,10701012345,H4,5.10666666666667,7.93,0.95,2.3,16.2866666666667
5250,251,EWK Energie AG,10701012345,H5,4.28185714285714,7.77935714285714,0.95,2.3,15.3112142857143
5251,251,EWK Energie AG,10701012345,H6,3.41255714285714,7.61880714285714,0.95,2.3,14.2813642857143
5252,251,EWK Energie AG,10701012345,H7,3.99211538461539,7.83630494505494,0.95,2.3,15.0784203296703
5253,251,EWK Energie AG,10701012345,H8,4.48805158730159,7.9300376984127,0.95,2.3,15.6680892857143
5254,251,EWK Energie AG,10701012345,C1,4.86671875,8.249140625,0.95,2.3,16.365859375
5255,251,EWK Energie AG,10701012345,C2,5.8251,8.01919166666667,0.95,2.3,17.0942916666667
5256,251,EWK Energie AG,10701012345,C3,4.79833333333333,8.03533333333333,0.95,2.3,16.0836666666667
5257,251,EWK Energie AG,10701012345,C4,4.53112,7.9595,0.95,2.3,15.74062
5258,251,EWK Energie AG,10701012345,C5,5.99256,7.452,0.95,2.3,16.69456
5259,251,EWK Energie AG,10701012345,C6,5.63199777777778,7.44084444444444,0.95,2.3,16.3228422222222
5260,251,EWK Energie AG,10701012345,C7,5.06389231894508,7.39165046796862,0.95,2.3,15.7055427869137
5261,559,EWK Herzogenbuchsee AG,10301012345,H1,15.8816666666667,7.50333333333333,0.75,2.3,26.435
5262,559,EWK Herzogenbuchsee AG,10301012345,H2,13.3284,7.4632,0.75,2.3,23.8416
5263,559,EWK Herzogenbuchsee AG,10301012345,H3,10.0935555555556,7.03511111111111,0.75,2.3,20.1786666666667
5264,559,EWK Herzogenbuchsee AG,10301012345,H4,11.3835555555556,7.45511111111111,0.75,2.3,21.8886666666667
5265,559,EWK Herzogenbuchsee AG,10301012345,H5,9.27593333333333,7.08146666666667,0.75,2.3,19.4074
5266,559,EWK Herzogenbuchsee AG,10301012345,H6,7.01778,6.67444,0.75,2.3,16.74222
5267,559,EWK Herzogenbuchsee AG,10301012345,H7,8.021,7.18007692307692,0.75,2.3,18.2510769230769
5268,559,EWK Herzogenbuchsee AG,10301012345,H8,10.4242722222222,7.45534444444445,0.75,2.3,20.9296166666667
5269,559,EWK Herzogenbuchsee AG,10301012345,C1,10.9560104166667,7.65777083333333,0.75,2.3,21.66378125
5270,559,EWK Herzogenbuchsee AG,10301012345,C2,10.0453388888889,7.06206666666667,0.75,2.3,20.1574055555556
5271,559,EWK Herzogenbuchsee AG,10301012345,C3,8.11511111111111,6.80994444444444,0.55,2.3,17.7750555555556
5272,559,EWK Herzogenbuchsee AG,10301012345,C4,7.32946666666667,6.65001666666666,0.55,2.3,16.8294833333333
5273,559,EWK Herzogenbuchsee AG,10301012345,C5,5.02219166666667,6.65001666666666,0.55,2.3,14.5222083333333
5274,559,EWK Herzogenbuchsee AG,10301012345,C6,5.01295,6.7789,0.2,2.3,14.29185
5275,559,EWK Herzogenbuchsee AG,10301012345,C7,4.44096670304225,6.63682560721431,0.04,2.3,13.4177923102566
5276,560,EWL Genossenschaft Lauterbrunnen,10162012345,H1,22.8866666666667,9.3425,0.4,2.3,34.9291666666667
5277,560,EWL Genossenschaft Lauterbrunnen,10162012345,H2,18.6128,9.2608,0.4,2.3,30.5736
5278,560,EWL Genossenschaft Lauterbrunnen,10162012345,H3,14.3582222222222,8.38933333333333,0.4,2.3,25.4475555555556
5279,560,EWL Genossenschaft Lauterbrunnen,10162012345,H4,15.2882222222222,9.24433333333333,0.4,2.3,27.2325555555556
5280,560,EWL Genossenschaft Lauterbrunnen,10162012345,H5,12.8075333333333,8.4837,0.4,2.3,23.9912333333333
5281,560,EWL Genossenschaft Lauterbrunnen,10162012345,H6,10.17026,7.65511,0.4,2.3,20.52537
5282,560,EWL Genossenschaft Lauterbrunnen,10162012345,H7,11.9766538461538,8.68444230769231,0.4,2.3,23.3610961538462
5283,560,EWL Genossenschaft Lauterbrunnen,10162012345,H8,13.6354055555556,9.24480833333333,0.4,2.3,25.5802138888889
5284,560,EWL Genossenschaft Lauterbrunnen,10162012345,C1,13.9286354166667,9.656890625,0.4,2.3,26.2855260416667
5285,560,EWL Genossenschaft Lauterbrunnen,10162012345,C2,12.1453388888889,9.58490833333333,0.4,2.3,24.4302472222222
5286,560,EWL Genossenschaft Lauterbrunnen,10162012345,C3,12.9227777777778,8.69213888888889,0.4,2.3,24.3149166666667
5287,560,EWL Genossenschaft Lauterbrunnen,10162012345,C4,11.9583666666667,8.30685833333333,0.4,2.3,22.965225
5288,561,ewl Kabelnetz AG,10150012345,H1,9.14,8.2,0.914,2.3,20.554
5289,561,ewl Kabelnetz AG,10150012345,H2,8.972,8.116,0.897,2.3,20.285
5290,561,ewl Kabelnetz AG,10150012345,H3,7.53555555555556,7.39777777777778,0.754,2.3,17.9873333333333
5291,561,ewl Kabelnetz AG,10150012345,H4,8.90444444444444,8.08222222222222,0.89,2.3,20.1766666666667
5292,561,ewl Kabelnetz AG,10150012345,H5,7.67066666666667,7.46533333333333,0.767,2.3,18.203
5293,561,ewl Kabelnetz AG,10150012345,H6,6.3192,6.7896,0.632,2.3,16.0408
5294,561,ewl Kabelnetz AG,10150012345,H7,7.96769230769231,7.61384615384616,0.797,2.3,18.6785384615385
5295,561,ewl Kabelnetz AG,10150012345,H8,8.90533333333333,8.08266666666667,0.891,2.3,20.179
5296,561,ewl Kabelnetz AG,10150012345,C1,9.34,8.3,0.934,2.3,20.874
5297,561,ewl Kabelnetz AG,10150012345,C2,9.29866666666667,8.27933333333333,0.93,2.3,20.808
5298,561,ewl Kabelnetz AG,10150012345,C3,8.14333333333333,6.83266666666667,0.814,2.3,18.09
5299,561,ewl Kabelnetz AG,10150012345,C4,7.458,6.3726,0.746,2.3,16.8766
5300,561,ewl Kabelnetz AG,10150012345,C5,4.8828,6.3726,0.366,2.3,13.9214
5301,561,ewl Kabelnetz AG,10150012345,C6,4.84733333333333,6.44296666666667,0.36375,2.3,13.95405
5302,561,ewl Kabelnetz AG,10150012345,C7,4.29016577316523,5.94992050749834,0.32175,2.3,12.8618362806636
5303,564,EWS Energie AG,10101012345,H1,7.64,4.3,0.5,2.3,14.74
5304,564,EWS Energie AG,10101012345,H2,7.64,4.3,0.5,2.3,14.74
5305,564,EWS Energie AG,10101012345,H3,7.64,4.3,0.5,2.3,14.74
5306,564,EWS Energie AG,10101012345,H4,7.64,4.3,0.5,2.3,14.74
5307,564,EWS Energie AG,10101012345,H5,7.64,4.3,0.5,2.3,14.74
5308,564,EWS Energie AG,10101012345,H6,7.64,4.3,0.5,2.3,14.74
5309,564,EWS Energie AG,10101012345,H7,7.64,4.3,0.5,2.3,14.74
5310,564,EWS Energie AG,10101012345,H8,7.64,4.3,0.5,2.3,14.74
5311,564,EWS Energie AG,10101012345,C1,7.64,4.3,0.5,2.3,14.74
5312,564,EWS Energie AG,10101012345,C2,7.64,4.3,0.5,2.3,14.74
5313,564,EWS Energie AG,10101012345,C3,8.44,4.1,0.5,2.3,15.34
5314,565,ewz,10100012345,H1,9.50714285714286,8.00571428571429,1.8,2.3,21.6128571428571
5315,565,ewz,10100012345,H2,9.30914285714286,7.84731428571429,1.8,2.3,21.2564571428571
5316,565,ewz,10100012345,H3,7.61619047619048,6.49295238095238,1.8,2.3,18.2091428571429
5317,565,ewz,10100012345,H4,9.22952380952381,7.78361904761905,1.8,2.3,21.1131428571429
5318,565,ewz,10100012345,H5,7.77542857142857,6.62034285714286,1.8,2.3,18.4957714285714
5319,565,ewz,10100012345,H6,6.18262857142857,5.34610285714286,1.8,2.3,15.6287314285714
5320,565,ewz,10100012345,H7,8.12549450549451,6.9003956043956,1.8,2.3,19.1258901098901
5321,565,ewz,10100012345,H8,9.23057142857143,7.78445714285714,1.8,2.3,21.1150285714286
5322,565,ewz,10100012345,C1,10.333125,8.6665,1.8,2.3,23.099625
